movie_sid,movie_name,movie_score,movie_time,movie_style,movie_director
1307914,无间道 無間道,9.3,2003-09-05(中国大陆),剧情 惊悚 犯罪,刘德华 梁朝伟 黄秋生 曾志伟 郑秀文 陈慧琳 陈冠希 余文乐 林家栋 萧亚轩 姚文基 苏伟南 叶清 何华超 林迪安 吴廷烨 洪智杰 利沙华 尹志强 李天翔 张艺
1292213,大话西游之大圣娶亲 西遊記大結局之仙履奇緣,9.2,2014-10-24(中国大陆),喜剧 爱情 奇幻 古装,周星驰 吴孟达 朱茵 蔡少芬 蓝洁瑛 莫文蔚 罗家英 刘镇伟 陆树铭 李健仁 胡立成 金永钢 付博文 许敬义 江约诚 吴珏瑾 侯艳
3804891,无人区,8.3,2013-12-03(中国大陆),剧情 犯罪 西部,徐峥 黄渤 余男 多布杰 王双宝 巴多 杨新鸣 郭虹 陶虹 黄精一 赵虎 王佩 宁浩
1400665,济公 濟公,7.5,1993-07-29(中国香港),喜剧 奇幻,周星驰 张曼玉 吴孟达 黄秋生 梅艳芳 苑琼丹 卢海鹏 黄一飞 龙天生 黄新 刘天赐 胡立成 周树基 许思敏 雷达 刘江 陈欣健 郑家生 鲍起静 黄一山 司马燕 陈惠敏 曾近荣 钱似莺 黄志强 潘恒生
25798222,亲爱的,8.4,2014-09-25(中国大陆),剧情 家庭,黄渤 佟大为 郝蕾 张译 张雨绮 张国强 朱子墨 李一情 陈莹 余皑磊 黄建新 刘頔 孔令美 侯相彪 朱辉戈 周品睿
6011806,厨子戏子痞子,7.2,2013-03-29(中国大陆),喜剧 动作,刘烨 张涵予 黄渤 田中千绘 梁静 王迅 大冢匡将 张鲁一 高岛真一 木幡龙 费振翔 日比野玲
1292064,楚门的世界 The Truman Show,9.3,1998-06-05(美国),剧情 科幻,金·凯瑞 劳拉·琳妮 艾德·哈里斯 诺亚·艾默里奇 娜塔莎·麦克艾霍恩 安东尼·科隆 马西娅·德波尼斯 Adam Tomei 约翰·普莱舍 澳澜·琼斯 Joe Minjares 特里·金瑞利 乔尔·麦金农·米勒 冈本玉二 Jake Eberle 马克·麦考利 贾德森·沃恩 彼得·克劳斯 保罗·吉亚玛提 菲利普·贝克·霍尔 梅丽莎·菲茨杰拉德 Blair Slater 珍妮特·米勒 霍兰德·泰勒 布赖恩·戴拉特 哈里·谢尔
25717233,心花路放,7.2,2014-09-30(中国大陆),喜剧 爱情,黄渤 徐峥 袁泉 周冬雨 陶慧 岳小军 沈腾 张俪 马苏 刘美含 王砚辉 焦俊艳 郭涛 李晨 熊乃瑾 夏雨 刘仪伟 雷佳音 雍梦婷 梁浩 张磊 果汁 宁浩
1299745,破坏之王 破壞之王,7.8,1994-02-03(中国香港),喜剧 动作,周星驰 吴孟达 钟丽缇 林国斌 李力持 古巨基 郑祖 黄一山 黄一飞 林雪 张学友 梁荣忠 谷德昭 黎彼得 秦沛 郑家生 周比利 胡立成 余袁稳 邓泰和 侯焕玲 张镭 陈欣健
4860078,无间道(正序版),9.1,2006,剧情 犯罪,刘德华 梁朝伟 黎明 陈道明 吴镇宇 陈冠希 余文乐 郑秀文 陈慧琳 萧亚轩 惠英红 林家栋 胡军 张耀扬 廖启智 李子雄 刘嘉玲 曾志伟 黄秋生 吴廷烨
1292001,海上钢琴师 La leggenda del pianista sull&#39;oceano,9.3,2019-11-15(中国大陆),剧情 音乐,蒂姆·罗斯 普路特·泰勒·文斯 比尔·努恩 克兰伦斯·威廉姆斯三世 梅兰尼·蒂埃里 皮特·沃恩 尼尔·奥布赖恩 阿尔贝托·巴斯克斯 加布里埃莱·拉维亚 科里·巴克 西德尼·科尔 Luigi De Luca 尼古拉·迪·平托 费米·依鲁福祖 伊斯顿·盖奇 凯文·麦克纳利 布莱恩·普林格 沙拉·鲁宾 希思科特·威廉姆斯 阿妮妲·扎格利亚 安吉洛·迪洛雷塔 吉达·布塔 曲敬国
30269016,半个喜剧,7.3,2019-12-20(中国大陆),喜剧 爱情,任素汐 吴昱翰 刘迅 汤敏 赵海燕 刘宸翎 裴魁山 梁瀛 于奥 梁翘柏 常远 傅维伯 诸晓晨 曹汉超 萨琪日 耿一智 孙梦泉 王堃 樊冲
3077412,寻龙诀,7.4,2015-12-18(中国大陆),剧情 动作 奇幻 冒险,陈坤 黄渤 舒淇 杨颖 夏雨 刘晓庆 颜卓灵 曹操 张东 黄西 僧格仁钦 刘頔 刘琦 汪晴 松田笃儿 冯伟力 基斯·科尔利 鲁佳妮 魏小欢 朱洪振 钢特木尔 董文洁
1296201,逃学威龙2 逃學威龍2,7.8,1992-04-09(中国香港),喜剧,周星驰 张敏 吴孟达 朱茵 叶德娴 方保罗 周文健 柯受良 李丽蕊 蒋文端 陈果 麦克·里德 胡立成 丁家强 林伟光 英德拉·利奇 陈国邦 林尚义 蒋志光 黄一山
30362186,大约在冬季,5.0,2019-11-15(中国大陆),剧情 爱情,马思纯 霍建华 魏大勋 张瑶 林柏宏 文淇 侯佩岑 齐秦 李静 白海涛 简义哲 刘惠仪 胡子轩 李光复 张家鲁 陈鸿宇 廖学秋 赵珈琪 傅雷 王伟六 孙源东 杨小兰
1300566,赌侠 賭俠,7.8,1990-12-13(中国香港),剧情 喜剧,刘德华 周星驰 向华强 张敏 吴孟达 陈法蓉 柯受良 单立文 成奎安 胡立成 王晶 周润发 吴康宁 周树基 岑潜波 苏伟南 李兆基 鹿村泰祥 鲍汉琳 元彬 黄志强 黄斌 黄一飞 程东 山口京子
25986662,疯狂的外星人,6.4,2019-02-05(中国大陆),喜剧 科幻,黄渤 沈腾 汤姆·派福瑞 马修·莫里森 徐峥 于和伟 雷佳音 刘桦 邓飞 蔡明凯 王戈 凯特·纳尔逊 王砚伟 呲路 罗恩·斯穆安伯格 丹尼尔·休·凯利 刘十六 刘洋 暗真 米娅·迪奥普 C.T. / Gao Mingyu Evans   安得路 慕晓博 大卫·雷登 杨山 柯南·何裴
3097572,双子杀手 Gemini Man,6.8,2019-10-18(中国大陆),剧情 动作 科幻,威尔·史密斯 玛丽·伊丽莎白·温斯特德 克里夫·欧文 本尼迪克特·王 道格拉斯·霍奇斯 拉尔夫·布朗 琳达·伊蒙 伊利亚·沃里克 E·J·博尼拉 维克多·雨果 大卫·莫拉蒂 西奥多拉·伍利 亚历山德拉·苏奇 费尔南达·多罗吉 提姆·康纳利 比约恩·弗赖贝格 肯尼·谢尔德 迭戈·阿多尼 伊戈尔·萨斯兹 莉拉·班纳克 施奎塔·詹姆斯 马克·德米特
1306951,鹿鼎记2：神龙教 鹿鼎記II 神龍教,8.1,1992-09-24(中国香港),喜剧 动作 武侠 古装,周星驰 邱淑贞 林青霞 李嘉欣 陈百祥 刘松仁 温兆伦 汤镇业 吴君如 袁洁莹 陈德容 秦沛 尹尚林 张敏 谭淑梅 罗兰 任世官 马海伦 郑家生 郑雷 杜伟和
3011091,忠犬八公的故事 Hachi: A Dog&#39;s Tale,9.4,2009-06-13(西雅图电影节),剧情,理查·基尔 萨拉·罗默尔 琼·艾伦 罗比·萨布莱特 艾瑞克·阿瓦利 田川洋行 杰森·亚历山大 罗伯特·卡普荣 凯文·德科斯泰 高岛彩 奇科 莱拉 Ellen Becker-Gray Ben Skinner Raymond Alongi 达文尼亚·麦克法登 贝茨·怀尔德 亚美利哥·普雷休蒂 盖尔·布格贾 马丁·蒙塔纳 Michael Kelly 福雷斯特
10574622,人再囧途之泰囧,7.5,2012-12-12(中国大陆),喜剧,徐峥 王宝强 黄渤 陶虹 谢楠 范冰冰 陈祉希 尹思勰 Rose
26389696,大闹天竺,3.7,2017-01-28(中国大陆),喜剧 动作 冒险,王宝强 白客 岳云鹏 柳岩 黄渤 林永健 马浴柯 陈佩斯 朱时茂 王祖蓝 刘昊然 六小龄童 唐嘉童 于垚 什鲁蒂·索地 阿妮塔 米莱纳·克拉韦兹 维克拉吉特·维尔克
1300498,百变星君 百變星君,7.8,1995-08-19(中国香港),喜剧 科幻 奇幻,周星驰 吴孟达 梁咏琪 孙佳君 徐锦江 黄一飞 江欣燕 朱咪咪 李健仁 郑祖 文隽 林迪安 宋本中 陈志辉 达伦·萨赫拉维 邓兆尊 胡立成 查尔斯·沈 黎应就 麦克·里德 罗伟佳 邹义训
3541415,盗梦空间 Inception,9.4,2010-09-01(中国大陆),剧情 科幻 悬疑 冒险,莱昂纳多·迪卡普里奥 约瑟夫·高登-莱维特 艾利奥特·佩吉 汤姆·哈迪 渡边谦 迪利普·劳 基里安·墨菲 汤姆·贝伦杰 玛丽昂·歌迪亚 皮特·波斯尔思韦特 迈克尔·凯恩 卢卡斯·哈斯 李太力 克莱尔·吉尔蕾 马格努斯·诺兰 泰勒·吉蕾 乔纳森·吉尔 水源士郎 冈本玉二 厄尔·卡梅伦 瑞恩·海沃德 米兰达·诺兰 拉什·费加 蒂姆·科勒赫 妲露拉·莱莉 迈克尔·加斯顿 吉尔·马德雷尔 玛格丽特·因索利亚 Natasha Beaumont
27133303,超时空同居,6.8,2018-05-18(中国大陆),喜剧 爱情 奇幻,雷佳音 佟丽娅 张衣 于和伟 王正佳 陶虹 李念 李光洁 杨玏 范明 徐峥 杨迪 方龄 陈昊 李斌
26985127,一出好戏,7.1,2018-08-10(中国大陆),剧情 喜剧,黄渤 舒淇 王宝强 张艺兴 于和伟 王迅 李勤勤 李又麟 宁浩 管虎 梁静 徐峥 陈德森 张磊 杨凯迪 魏嘉镁 袁子芸 刘彦卿 房晓航 王俏 李栋
35014912,一路不消停,4.4,2020-04-10(中国大陆),喜剧,王小利 包小平 付赫安琪
1303173,甲方乙方,8.4,1997-12-24(中国大陆),喜剧,葛优 刘蓓 何冰 冯小刚 英达 徐帆 杨立新 李琦 傅彪 李滨 叶京 刘震云 王小柱 张秋芳 孟赫 马永玲 孙桂田 李伟建
33436135,只有芸知道,6.3,2019-12-20(中国大陆),剧情 爱情,黄轩 杨采钰 徐帆 莉迪亚·佩克汉 赵淑珍 张洪杰 茹萍
1300064,家有喜事 家有囍事,8.4,1992-01-25(中国香港),剧情 喜剧 爱情 家庭,张国荣 周星驰 张曼玉 吴君如 黄百鸣 陈淑兰 毛舜筠 李香琴 关海山 高志森 谷德昭 李丽珍 黄霑 黄光亮 何佩儿 袁文杰 黄瑷瑶 潘雁英 邓泰和 林华勋 陈文雄
1307739,国产凌凌漆 國產凌凌漆,8.4,1994-10-13(中国香港),喜剧 动作,周星驰 袁咏仪 罗家英 陈宝莲 郑祖 黄锦江 李力持 于荣光 李健仁 古明华 黄一飞 梁思浩 梁小熊 曾守明 邓兆尊 梁克逊 黄老邪 叶进 白韵琴 邓泰和 邹义训 钟荣 英德拉·利奇
1297223,鹿鼎记 鹿鼎記,8.3,1992-07-30(中国香港),喜剧 动作 武侠 古装,周星驰 吴孟达 张敏 吴君如 邱淑贞 刘松仁 陈百祥 袁洁莹 温兆伦 徐锦江 陈德容 林青霞 钱似莺 郑家生 胡立成 林芳雪 刘江 雷达
1302090,逃学威龙 逃學威龍,8.1,1991-07-18(中国香港),喜剧 动作 爱情,周星驰 张敏 吴孟达 张耀扬 黄一山 秦沛 苑琼丹 陈国新 尹尚林 胡立成 谢伟杰 陈文妤 麦伟章 曾近荣 黄炳耀 黄子扬 黎彼得
1296978,双龙会 雙龍會,7.6,1992-01-15(中国香港),喜剧 动作,成龙 张曼玉 利智 泰迪·罗宾 黄霑 张艾嘉 姜大卫 张坚庭 张婉婷 陈友 刘家良 麦灵芝 方令正 王晶 徐小明 廖静妮 罗卓瑶 唐基明 黎应就 周树基 徐克 刘伟强 陈可辛 陈国新 童路 曾志伟 叶荣祖 张同祖 吴宇森 陈欣健 陈嘉上 钱永强 杨凡 张之亮 程小东 楚原 董玮 李志毅 火星 高志森 王龙威 黄志强 吴思远 冯克安 李惠民 许鞍华 胡大为 陆剑明 刘家荣
1297863,武状元苏乞儿 武狀元蘇乞兒,8.0,1992-12-17(中国香港),喜剧 动作 武侠 古装,周星驰 张敏 吴孟达 徐少强 林威 陈百祥 郑丹瑞 苑琼丹 陈慧仪 林富伟 袁祥仁 尹尚林 杨幂 邓泰和 邹义训 黎彼得 黄衍濛 黄美芬 胡立成 张荣祥 王钟
1291561,千与千寻 千と千尋の神隠し,9.4,2019-06-21(中国大陆),剧情 动画 奇幻,柊瑠美 入野自由 夏木真理 菅原文太 中村彰男 玉井夕海 神木隆之介 内藤刚志 泽口靖子 我修院达也 大泉洋 小林郁夫 上条恒彦 小野武彦 田壮壮 王琳 安田显 户次重幸 胡立成 山像香 斋藤志郎 脇田茂 彭昱畅 井柏然 周冬雨
26794435,哪吒之魔童降世,8.4,2019-07-26(中国大陆),剧情 喜剧 动画 奇幻,吕艳婷 囧森瑟夫 瀚墨 陈浩 绿绮 张珈铭 杨卫 何禹祥 任俊鹏 雨辰 刘霖竺 大海 杏林儿 李南 陶渊
25779217,诛仙1 诛仙 Ⅰ,4.5,2019-09-13(中国大陆),爱情 奇幻 古装,肖战 李沁 孟美岐 唐艺昕 刘端端 李俊贤 代旭 邱心志 姜大卫 陈孝萱 徐少强 叶童 梁家仁 包小松 陈立唯 熊欣欣 李熙 谢辰 何政庭 张智坤 孟子荻 马佳玛尧 张本煜 李昕岳 翟玉博 梁家桐 凌飞
26885074,叶问4：完结篇 葉問4：完結篇,6.8,2019-12-20(中国大陆),剧情 动作,甄子丹 吴樾 吴建豪 斯科特·阿金斯 李宛妲 郑则仕 陈国坤 敖嘉年 高战 叶禾 熊黛林 罗莽 刘敬宇 史蒂文·达兹 周小飞 达伦·格罗夫纳 大卫·约翰逊·伍德 内森·海德 梁峰 格雷斯·恩格勒 约翰·克鲁兹 杰古
26662192,王牌逗王牌,3.3,2016-09-30(中国大陆),喜剧 动作 冒险,刘德华 黄晓明 王祖蓝 胡然 欧阳娜娜 谢依霖 沈腾 赵英俊 戚薇 徐冬冬 毛俊杰 吴樾 狼森 孙殿龙 郑秀文 刘嘉玲 王馨瑶 韩昕怡 冯宝宝 卢惠光 麦克·里德
30259043,跳舞吧！大象,5.0,2019-07-26(中国大陆),剧情 喜剧 歌舞,艾伦 金春花 彭杨 宋楠惜 何杨梦梵 李泰延 焦刚 石悦安鑫 王霏霏 张信哲 董润年 刘思维 何文超 王永强 冯波 王亚军 大兵 买政尧 刘睿泽 闾汉彪 张万昆 李菁菁 裘恩典 丁培 萧子墨
1297747,少林足球,8.0,2001-07-05(中国大陆),喜剧 动作 运动,周星驰 吴孟达 谢贤 莫文蔚 张柏芝 黄一飞 田启文 林子聪 陈国坤 莫美林 林子善 李卉 谷德昭 白灵 李健仁 何文辉 冯勉恒 杨能 胡立成 浦叶栋 Brian Tochi 谢志华
26786669,决战中途岛 Midway,7.5,2019-11-08(美国/中国大陆),剧情 历史 战争,艾德·斯克林 帕特里克·威尔森 伍迪·哈里森 卢克·伊万斯 丹尼斯·奎德 曼迪·摩尔 亚历山大·路德韦格 艾伦·艾克哈特 达伦·克里斯 尼克·乔纳斯 卢克·克莱恩坦克 杰克·韦伯 基恩·约翰逊 浅野忠信 大卫·休莱特 马克·罗斯顿 布雷南·布朗 詹姆斯·卡佩内罗 马修·麦考尔 格雷格·霍瓦尼西安 杰克·曼利 杰弗里·布莱克 瑞秋·佩雷尔·佛斯基特 卡梅伦·布罗德 杰克博·布莱尔 克里斯蒂·布鲁克 国村隼 泰勒·艾略特·伯克 丰川悦司 艾梅伯·瓦尔斯 莫妮卡·比卡罗娃 托尼·克里斯托弗 加雷特·佐藤 罗伯特·克鲁克斯 埃里克·戴维斯 托马斯∙瓦利埃 约翰·洛巴托 迪索·拉莫斯 肯尼·梁 彼得·新田 麦迪逊·鲁克马 米克尔·康德 埃伦·杜宾 西蒙·佩莱蒂尔-吉尔伯特
30295905,中国机长,6.6,2019-09-30(中国大陆),剧情 传记 灾难,张涵予 欧豪 杜江 袁泉 张天爱 李沁 雅玫 杨祺如 高戈 黄志忠 朱亚文 李现 焦俊艳 吴樾 阚清子 李岷城 冯文娟 陈数 杨颖 余皑磊 关晓彤 小爱 伊拉尔·帕萨 亚历克斯·皮希汀 赵亮 周波 刘伟强 孟子义 杨杨 余沛杉 李梓琳 张晓谦 刘学 于介平
1295106,鼠胆龙威 鼠膽龍威,7.4,1995-07-01(中国香港),喜剧 动作 犯罪,李连杰 张学友 邱淑贞 曹查理 周比利 杨采妮 周嘉玲 午马 李力持 王霄 关秀媚 蔡业信 段伟伦 魏伯勤 罗伟佳 卢雄 元德 林国斌
1292722,泰坦尼克号 Titanic,9.4,1998-04-03(中国大陆),剧情 爱情 灾难,莱昂纳多·迪卡普里奥 凯特·温丝莱特 比利·赞恩 凯西·贝茨 弗兰西丝·费舍 格劳瑞亚·斯图尔特 比尔·帕克斯顿 伯纳德·希尔 大卫·沃纳 维克多·加博 乔纳森·海德 苏茜·爱米斯 刘易斯·阿伯内西 尼古拉斯·卡斯柯恩 阿那托利·萨加洛维奇 丹尼·努齐 杰森·贝瑞 伊万·斯图尔特 艾恩·格拉法德 乔纳森·菲利普斯 马克·林赛·查普曼 理查德·格拉翰 保罗·布赖特威尔 艾瑞克·布里登 夏洛特·查顿 博纳德·福克斯 迈克尔·英塞恩 法妮·布雷特 马丁·贾维斯 罗莎琳·艾尔斯 罗切尔·罗斯 乔纳森·伊万斯-琼斯 西蒙·克雷恩 爱德华德·弗莱彻 斯科特·安德森 马丁·伊斯特 克雷格·凯利 格雷戈里·库克 利亚姆·图伊 詹姆斯·兰开斯特 艾尔莎·瑞雯 卢·帕尔特 泰瑞·佛瑞斯塔 凯文·德·拉·诺伊 詹姆斯·卡梅隆 竹内结子 詹姆斯·霍纳 姜广涛 罗恩·多纳基 佐佐木澄江 史蒂文·奎里 詹妮特·戈德斯坦恩 林凡  Linda Kerns 马丁·哈伯 马丁·莱恩 德里克·李 保罗·赫伯特 亚历山大·欧文斯 Julene Renee 曲敬国
30481973,决胜时刻,6.5,2019-09-20(中国大陆),剧情 传记 历史,唐国强 刘劲 黄景瑜 王丽坤 秦岚 林永健 马天宇 张涵予 马晓伟 濮存昕 刘之冰 高曙光 王伍福 刘沙 王健 张子健 曹炳琨 吕行 叶禾 乌兰托雅·朵 周涛 孙茜 朱丹 聂远 杜江 吴昊宸 巫刚 田雨 胡文阁 赵毅 张建亚 马仑 李士龙 程治平 黄薇 邢岷山 赵宁宇 杨皓宇 高戈 朱亚文 黄志忠 金巧巧 胡晨曦 陈秋伶 谷伟 李佩璇 成国栋 蒋德富 史鑫 周征波 张万昆 叶进 孙征宇 赵迎利
32659890,我和我的祖国,7.6,2019-09-30(中国大陆),剧情,黄渤 张译 韩昊霖 杜江 葛优 刘昊然 宋佳 王千源 任素汐 吴京 朱一龙 王东 陈飞宇 佟丽娅 欧豪 张嘉益 惠英红 龚蓓苾 田壮壮 韩东君 辛柏青 周冬雨 任达华 江珊 王砚辉 耿乐 姜武 梁静 佟大为 魏晨 胡军 王天辰 彭昱畅 罗海琼 郭丞 周依然 樊雨洁 刘涛 马伊琍 张建亚 徐峥 王洛勇 高亚麟 王道铁 程禹森 马书良 景海鹏 陈冬 雷佳音 张子枫 陶虹 郭京飞 袁文康 贾晨飞 邵汶 张芝华 段博文 郎平 陶贤锋 河国荣 郭晓小 梁缘 牛犇 宋楠惜 葛奕德 张熙唯 张耀宇 徐玉兰 常凯宁 孙亮 程枫 张圣岳 娜塔莎·克里斯蒂安森 潘姝怡 钱大威 梁春书 李翰臣 杨根和 成家骥 周圣坤 张铂辰 刘轩宇 卡其尔 白光福 旦布日力 王天成 广格尔 崔根栓 邱洪晨 王子春 甘昀宸 于天川 倪学增 韩笑 姜新惠 张馨予 潘双宾 周建华 曹卫宇 郭芷妍 安吉·阿维斯塔 赵永占 张琦 燕磊 刘洋 辛浩江
1295644,这个杀手不太冷 Léon,9.4,1994-09-14(法国),剧情 动作 犯罪,让·雷诺 娜塔莉·波特曼 加里·奥德曼 丹尼·爱罗 彼得·阿佩尔 迈克尔·巴达鲁科 艾伦·格里尼 伊丽莎白·瑞根 卡尔·马图斯维奇 弗兰克·赛格 麦温 乔治·马丁 罗伯特·拉萨多 亚当·布斯奇 马里奥·托迪斯科 萨米·纳塞利 让·雨果·安格拉德 埃莱娜·卡多纳 沈晓谦 大塚明夫 Keith A. Glascoe
30299311,受益人,6.5,2019-11-08(中国大陆),剧情 喜剧 爱情,大鹏 柳岩 张子贤 张邵勃 刘刚 龙洁 陈卫 彭波 苏娜 唐茜 邓飞 陈正华 徐玉琨 丁文博 李宜儒 曹宇宙 马昕墨 李季 张傲然 杨常金 潘高琼 王议伟 钱飞宇
27131218,肥龙过江 肥龍過江,4.7,2020-02-01(中国大陆网络),喜剧 动作,甄子丹 毛舜筠 周励淇 王晶 林秋楠 张继聪 竹中直人 丞威 渡边哲 王祖蓝 詹瑞文 陈友 伍允龙 林晓峰 周俊伟 林盛斌 泰臣 叶山豪 严华 喻亢 冯勉恒 牛钸斯 王馨瑶 湛琪清 解斯童 岛津健太郎
27668250,南方车站的聚会,7.4,2019-12-06(中国大陆),剧情 犯罪,胡歌 桂纶镁 廖凡 万茜 奇道 黄觉 曾美慧孜 张奕聪 陈永忠 李志鹏 刘畅 常嘉豪 常嘉壮 陈子杰 邱文洋 汤青松 付小仙 刘祝艺楠
30317706,特警队,5.0,2019-12-27(中国大陆),动作,凌潇肃 贾乃亮 金晨 张云龙 刘俊孝 刘文擘 蔡心 王泊文 常戎 赵小锐 那尔那茜 唐羽翰 丁一 淳于珊珊 罗伯特·克耐普 桑平 马浴柯 乔振宇 张亮 巴萨姆·哈亚提 刘頔 李朝平 仵晓迪
1292720,阿甘正传 Forrest Gump,9.5,1994-06-23(洛杉矶首映),剧情 爱情,汤姆·汉克斯 罗宾·怀特 加里·西尼斯 麦凯尔泰·威廉逊 莎莉·菲尔德 海利·乔·奥斯蒙 迈克尔·康纳·亨弗里斯 哈罗德·G·赫瑟姆 山姆·安德森 伊俄涅·M·特雷奇 彼得·道博森 希博汗·法隆 伊丽莎白·汉克斯 汉娜·豪尔 克里斯托弗·琼斯 罗布·兰德里 杰森·麦克奎尔 桑尼·施罗耶 艾德·戴维斯 丹尼尔C.斯瑞派克 大卫·布里斯宾 德博拉·麦克蒂尔 艾尔·哈林顿 阿非莫·奥米拉 约翰·沃德斯塔德 迈克尔·伯吉斯 埃里克·安德伍德 拜伦·明斯 斯蒂芬·布吉格沃特 约翰·威廉·高尔特 希拉里·沙普兰 伊莎贝尔·罗斯 理查德·达历山德罗 迪克·史迪威 迈克尔-杰斯 杰弗里·布莱克 瓦妮莎·罗斯 迪克·卡维特 马拉·苏查雷特扎 乔·阿拉斯奇 W·本森·泰瑞 约翰·列侬 埃尔维斯·普雷斯利 罗纳德·里根 鲍勃·霍普 约翰·肯尼迪 理查德·尼克松 吴俊全 蒂莫西·麦克尼尔 杰拉尔德·福特 布雷特·赖斯
1291546,霸王别姬,9.6,1993-07-26(中国大陆),剧情 爱情 同性,张国荣 张丰毅 巩俐 葛优 英达 蒋雯丽 吴大维 吕齐 雷汉 尹治 马明威 费振翔 智一桐 李春 赵海龙 李丹 童弟 沈慧芬 黄斐 徐杰 黄磊 冯远征 杨立新 方征 周璞 隋永清
26868553,深夜食堂,4.9,2019-08-30(中国大陆),剧情,梁家辉 魏晨 焦俊艳 郑欣宜 张艺上 金世佳 金燕玲 冯淬帆 张立 梁靖康 杜雨宸 王靖雯 邓超 杨祐宁 彭于晏 刘涛 张一白 陈建州 郝平 蒋雯丽 吴廷烨
30166972,少年的你,8.2,2019-10-25(中国大陆),剧情 爱情 犯罪,周冬雨 易烊千玺 尹昉 周也 吴越 黄觉 张艺凡 张耀 张歆怡 赵润南 郜玄铭 谢欣桐 刘然 何廖侣匀 胖虎 王英明 李伟龙 郭钟宇 孙岩 陈清銮 黎真承
4840388,新喜剧之王,5.7,2019-02-05(中国大陆),剧情 喜剧,王宝强 鄂靖文 张全蛋 景如洋 张琪 袁兴哲 田启文 黄骁鹏 蔡哲睿 苗溢伦 大卫·托罗克 郭泱 勃小龙 潘玉成 郭子恒 庄其迁 张柏芝 杨喻文 肖鹤 邵老五 罗心妍 王昕岚 龙思雨 伍国宝 马汉毅 周云淑 方志明 赵芳华 单涛 田惺 黎荣森 黄洲龙 梅达池
